Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1771802044,0,,Aggregated,0.000000,0.000000,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,0,0,0,0.0,0,0,0
1771802045,10,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,7,0,280.0,246.06038100059126,27.11766699940199,287.35579199928907,121833.71428571429
1771802045,10,GET,/tools.descartes.teastore.webui/home,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,3,0,45,42.7033190013996,34.27770800044527,48.6454580022837,8905.0
1771802045,10,GET,/tools.descartes.teastore.webui/product?id=[id],0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,1,0,311.3527499990596,311.3527499990596,311.3527499990596,311.3527499990596,167688.0
1771802045,10,,Aggregated,0.000000,0.000000,0,0,0,0,0,0,0,0,0,0,0,11,0,280.0,196.53503400067248,27.11766699940199,311.3527499990596,95203.54545454546
1771802046,20,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],0.000000,0.000000,140,150,160,160,160,160,160,160,160,160,160,14,0,160.0,173.13520835757248,20.169999999779975,287.35579199928907,114719.5
1771802046,20,GET,/tools.descartes.teastore.webui/home,0.000000,0.000000,29,29,29,29,29,29,29,29,29,29,29,5,0,34,33.22016640158836,9.346458002255531,48.6454580022837,8905.0
1771802046,20,GET,/tools.descartes.teastore.webui/product?id=[id],0.000000,0.000000,200,200,200,200,200,200,200,200,200,200,200,11,0,200.0,148.398852363078,33.57254199727322,311.3527499990596,145652.63636363635
1771802046,20,,Aggregated,0.000000,0.000000,140,160,200,200,200,200,200,200,200,200,200,30,0,150.0,140.74603750026048,9.346458002255531,311.3527499990596,108425.9
1771802047,30,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],6.000000,0.000000,150,180,200,220,250,360,360,360,360,360,360,29,0,170.0,170.57717820729334,16.692042001523077,361.5883339989523,116532.89655172414
1771802047,30,GET,/tools.descartes.teastore.webui/home,3.000000,0.000000,9,29,110,110,150,150,150,150,150,150,150,10,0,29,45.13563330110628,7.8796250018058345,146.60824999737088,8905.0
1771802047,30,GET,/tools.descartes.teastore.webui/product?id=[id],1.000000,0.000000,200,200,310,350,420,430,430,430,430,430,430,20,0,200.0,195.36674174923974,33.113583998783724,427.4229170005128,137781.3
1771802047,30,,Aggregated,10.000000,0.000000,150,200,200,220,360,420,430,430,430,430,430,59,0,150.0,157.7191412882604,7.8796250018058345,427.4229170005128,105493.72881355933
1771802048,40,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],6.500000,0.000000,140,170,180,200,230,270,360,360,360,360,360,47,0,160.0,145.55043887253788,16.468624999106396,361.5883339989523,119508.21276595745
1771802048,40,GET,/tools.descartes.teastore.webui/home,2.500000,0.000000,11,19,29,29,110,150,150,150,150,150,150,15,0,19,34.66388320084661,7.8796250018058345,146.60824999737088,8905.0
1771802048,40,GET,/tools.descartes.teastore.webui/product?id=[id],3.500000,0.000000,200,310,360,410,420,420,430,430,430,430,430,27,0,200.0,207.5064460364552,26.498208000703016,427.4229170005128,137468.37037037036
1771802048,40,,Aggregated,12.500000,0.000000,120,170,200,220,360,420,420,430,430,430,430,89,0,140.0,145.65733615737383,7.8796250018058345,427.4229170005128,106315.80898876404
1771802049,50,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],7.333333,0.000000,74,150,160,170,230,270,360,360,360,360,360,66,0,110.0,118.61289207594051,14.827874998445623,361.5883339989523,119879.0
1771802049,50,GET,/tools.descartes.teastore.webui/home,2.333333,0.000000,11,18,20,29,95,110,150,150,150,150,150,26,0,12,30.365786808173514,7.091708001098596,146.60824999737088,8905.0
1771802049,50,GET,/tools.descartes.teastore.webui/product?id=[id],3.666667,0.000000,64,200,200,310,420,420,430,430,430,430,430,44,0,64,144.24010604513816,23.772249998728512,427.4229170005128,133960.47727272726
1771802049,50,,Aggregated,13.333333,0.000000,38,120,160,180,250,360,420,420,430,430,430,136,0,46,110.03327941184313,7.091708001098596,427.4229170005128,103219.1544117647
1771802050,60,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],8.750000,0.000000,29,68,140,160,200,230,360,360,360,360,360,95,0,33,89.69702067368321,13.591834001999814,361.5883339989523,118592.28421052631
1771802050,60,GET,/tools.descartes.teastore.webui/home,3.000000,0.000000,10,17,19,20,66,110,150,150,150,150,150,35,0,10,25.138865428743884,5.798750000394648,146.60824999737088,8905.0
1771802050,60,GET,/tools.descartes.teastore.webui/product?id=[id],5.000000,0.000000,44,67,200,200,410,420,420,430,430,430,430,58,0,44,118.22446332741399,23.602291999850422,427.4229170005128,132692.4827586207
1771802050,60,,Aggregated,16.750000,0.000000,30,60,110,150,210,360,420,420,430,430,430,188,0,31,86.47923471806357,5.798750000394648,427.4229170005128,102521.84042553192
1771802051,70,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],10.400000,0.000000,25,41,74,130,170,230,270,360,360,360,360,123,0,27,74.01351527635309,12.732374998449814,361.5883339989523,117538.51219512195
1771802051,70,GET,/tools.descartes.teastore.webui/home,4.000000,0.000000,9,12,18,19,56,95,150,150,150,150,150,44,0,10,23.158121182032946,5.798750000394648,146.60824999737088,8905.0
1771802051,70,GET,/tools.descartes.teastore.webui/product?id=[id],7.800000,0.000000,38,61,68,100,310,420,420,430,430,430,430,82,0,38,95.82262903655291,20.906124998873565,427.4229170005128,131264.15853658537
1771802051,70,,Aggregated,22.200000,0.000000,28,42,64,95,200,270,420,420,430,430,430,249,0,29,72.20913771886835,5.798750000394648,427.4229170005128,102862.32128514056
1771802052,80,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],13.333333,0.000000,23,36,48,75,160,210,270,360,360,360,360,148,0,25,65.75383731747884,12.732374998449814,361.5883339989523,117697.58108108108
1771802052,80,GET,/tools.descartes.teastore.webui/home,4.833333,0.000000,10,12,18,19,66,95,150,150,150,150,150,52,0,10,22.398638615693645,5.798750000394648,146.60824999737088,8905.0
1771802052,80,GET,/tools.descartes.teastore.webui/product?id=[id],8.333333,0.000000,41,61,67,82,210,420,420,430,430,430,430,93,0,41,89.51888930096175,20.906124998873565,427.4229170005128,132360.81720430107
1771802052,80,,Aggregated,26.500000,0.000000,27,39,59,68,170,230,410,420,430,430,430,293,0,27,65.60257281908663,5.798750000394648,427.4229170005128,103043.88395904437
1771802053,90,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],13.333333,0.000000,23,36,48,75,160,210,270,360,360,360,360,148,0,25,65.75383731747884,12.732374998449814,361.5883339989523,117697.58108108108
1771802053,90,GET,/tools.descartes.teastore.webui/home,4.833333,0.000000,10,12,18,19,66,95,150,150,150,150,150,52,0,10,22.398638615693645,5.798750000394648,146.60824999737088,8905.0
1771802053,90,GET,/tools.descartes.teastore.webui/product?id=[id],8.333333,0.000000,41,61,67,82,210,420,420,430,430,430,430,93,0,41,89.51888930096175,20.906124998873565,427.4229170005128,132360.81720430107
1771802053,90,,Aggregated,26.500000,0.000000,27,39,59,68,170,230,410,420,430,430,430,293,0,27,65.60257281908663,5.798750000394648,427.4229170005128,103043.88395904437
1771802054,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],17.250000,0.000000,25,39,49,120,170,230,360,2200,2200,2200,2200,150,0,25,93.82461225989876,12.732374998449814,2175.087290997908,117647.24666666667
1771802054,100,GET,/tools.descartes.teastore.webui/home,6.250000,0.000000,10,12,18,19,66,95,150,150,150,150,150,52,0,10,22.398638615693645,5.798750000394648,146.60824999737088,8905.0
1771802054,100,GET,/tools.descartes.teastore.webui/product?id=[id],11.000000,0.000000,41,61,67,82,210,420,420,430,430,430,430,93,0,41,89.51888930096175,20.906124998873565,427.4229170005128,132360.81720430107
1771802054,100,,Aggregated,34.500000,0.000000,27,41,60,69,170,250,420,430,2200,2200,2200,295,0,28,79.87687373556042,5.798750000394648,2175.087290997908,103117.6372881356
1771802055,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],16.444444,0.000000,36,160,700,1600,2200,2300,2500,2500,2500,2500,2500,202,0,39,513.4857201237447,12.732374998449814,2508.038749998377,118209.82673267326
1771802055,100,GET,/tools.descartes.teastore.webui/home,5.777778,0.000000,12,29,150,1500,2200,2500,2500,2500,2500,2500,2500,68,0,12,457.6081880885099,5.798750000394648,2548.463458999322,8905.0
1771802055,100,GET,/tools.descartes.teastore.webui/product?id=[id],10.333333,0.000000,62,410,1700,2200,2600,2700,2900,2900,3000,3000,3000,131,0,63,717.7829685190683,20.906124998873565,2984.3433749992982,133319.3893129771
1771802055,100,,Aggregated,32.555556,0.000000,39,160,1300,1700,2300,2500,2700,2800,3000,3000,3000,401,0,43,570.7507260125013,5.798750000394648,2984.3433749992982,104610.38653366583
1771802056,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],14.800000,0.000000,31,68,230,1400,2200,2300,2400,2500,2500,2500,2500,228,0,35,458.49620215342344,12.732374998449814,2508.038749998377,118173.23684210527
1771802056,100,GET,/tools.descartes.teastore.webui/home,5.200000,0.000000,11,20,66,1500,2200,2500,2500,2500,2500,2500,2500,76,0,12,411.7555717765706,5.798750000394648,2548.463458999322,8905.0
1771802056,100,GET,/tools.descartes.teastore.webui/product?id=[id],9.300000,0.000000,62,140,1200,1700,2600,2700,2900,2900,3000,3000,3000,157,0,62,610.0843635987499,20.906124998873565,2984.3433749992982,133408.1464968153
1771802056,100,,Aggregated,29.300000,0.000000,34,74,410,1500,2300,2500,2700,2800,3000,3000,3000,461,0,40,502.4160577679038,5.798750000394648,2984.3433749992982,105347.84598698482
1771802057,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],19.000000,0.000000,26,66,230,1500,2200,2300,2400,2500,2500,2500,2500,240,0,33,442.2490028124078,12.732374998449814,2508.038749998377,117876.1
1771802057,100,GET,/tools.descartes.teastore.webui/home,4.900000,0.000000,13,51,95,1500,2200,2500,2500,2500,2500,2500,2500,82,0,17,389.46250554909057,5.798750000394648,2548.463458999322,8905.0
1771802057,100,GET,/tools.descartes.teastore.webui/product?id=[id],9.200000,0.000000,62,140,420,1700,2600,2700,2900,2900,3000,3000,3000,169,0,64,581.706068798839,20.906124998873565,2984.3433749992982,132814.7928994083
1771802057,100,,Aggregated,33.100000,0.000000,36,75,410,1500,2300,2500,2700,2800,3000,3000,3000,491,0,42,481.43383249899614,5.798750000394648,2984.3433749992982,104819.0916496945
1771802058,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],19.000000,0.000000,25,66,890,1600,2200,2300,2500,2500,2500,2500,2500,240,0,33,442.2490028124078,12.732374998449814,2508.038749998377,117876.1
1771802058,100,GET,/tools.descartes.teastore.webui/home,4.900000,0.000000,18,56,280,1500,2200,2500,2500,2500,2500,2500,2500,82,0,17,389.46250554909057,5.798750000394648,2548.463458999322,8905.0
1771802058,100,GET,/tools.descartes.teastore.webui/product?id=[id],9.200000,0.000000,63,150,1700,2100,2600,2700,2900,2900,3000,3000,3000,169,0,64,581.706068798839,20.906124998873565,2984.3433749992982,132814.7928994083
1771802058,100,,Aggregated,33.100000,0.000000,40,95,1300,1700,2300,2500,2700,2800,3000,3000,3000,491,0,42,481.43383249899614,5.798750000394648,2984.3433749992982,104819.0916496945
1771802059,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],21.500000,0.000000,33,890,1800,2200,2400,2500,2600,2700,2700,2700,2700,252,0,39,540.7426068451738,12.732374998449814,2672.1387920006237,118396.59523809524
1771802059,100,GET,/tools.descartes.teastore.webui/home,7.100000,0.000000,51,1500,1900,2000,2200,2500,2500,2500,2500,2500,2500,92,0,19,571.7580189894247,5.798750000394648,2548.463458999322,8905.0
1771802059,100,GET,/tools.descartes.teastore.webui/product?id=[id],15.200000,0.000000,74,300,1700,2200,2600,2800,2900,2900,3000,3000,3000,169,0,64,581.706068798839,20.906124998873565,2984.3433749992982,132814.7928994083
1771802059,100,,Aggregated,43.800000,0.000000,51,890,1800,2200,2500,2600,2700,2800,3000,3000,3000,513,0,46,559.7996107193268,5.798750000394648,2984.3433749992982,103510.53021442496
1771802060,100,GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],20.500000,0.000000,57,1600,2200,2300,2400,2500,2700,2700,3200,3200,3200,253,0,39,551.1407044149574,12.732374998449814,3171.4612920004583,118314.790513834
