Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,/tools.descartes.teastore.webui/category?category=[id]&page=[n],1129,0,21,79.61419181670111,12.150917002145434,2973.9479159979965,117984.7980513729,9.449757607671566,0.0,21,26,33,41,93,300,910,1200,2800,3000,3000
GET,/tools.descartes.teastore.webui/home,444,0,11,58.27612348872076,6.319459000224015,2491.1586659982277,8905.0,3.716290857224248,0.0,11,14,17,22,54,150,710,1200,2500,2500,2500
GET,/tools.descartes.teastore.webui/product?id=[id],660,0,35,91.81851199548625,19.46991600198089,2819.3500410015986,131737.81515151515,5.524216139117125,0.0,35,42,52,63,99,340,820,1400,2800,2800,2800
,Aggregated,2233,0,24,78.97861142278033,6.319459000224015,2973.9479159979965,100360.77698163905,18.690264604012942,0.0,24,31,38,46,90,300,820,1300,2800,3000,3000
